"","namestmax","r2","es"
"170","w_5_253",0.0310063828441025,0.0511066647103748
"15053","w_58_206.5",0.0310000305421363,0.0934557122997508
"15541","w_60_185.5",0.0309983915214874,0.0935650645187897
"10890","w_42_254.5",0.0309969211573278,-0.095447245552878
"6950","w_28_210.5",0.0309968410033897,0.0828815928987309
"9196","w_36_209.5",0.0309962125712092,0.0870609949190107
"3988","w_18_155.5",0.0309944382591291,0.0937912773263827
"5233","w_22_220.5",0.0309918951706005,0.0804235550331217
"15008","w_58_161.5",0.0309917412324482,0.103804072605579
"4935","w_21_215",0.0309887131056062,0.0812025924903613
"6014","w_25_141",0.0309871998726361,0.0998941094586858
"12133","w_47_157",0.0309869861890865,0.105139832577918
"15682","w_60_73.5",0.030984680445369,0.123464873450814
"11843","w_46_134.5",0.0309833147412025,0.110762955268982
"8665","w_34_231.5",0.0309829609938519,-0.0944485772003087
"15429","w_59_73",0.0309826315704412,0.123513116039368
"7522","w_30_214.5",0.0309806544188396,0.088055911361563
"6071","w_25_193",0.030979951541833,0.0830047091331765
"7520","w_30_212.5",0.0309769389972984,0.0854697232949166
"8947","w_35_235",0.0309749608975627,-0.094876352539429
"7268","w_29_241",0.0309711057926787,-0.0870302509943619
"11574","w_45_133",0.0309705055721495,0.109978989479298
"11430","w_44_254.5",0.0309674590038018,-0.0967645543425401
"11376","w_44_204.5",0.0309568899899408,0.0883944095106612
"6668","w_27_214",0.030955177480071,0.085615811557176
"13306","w_51_270",0.0309543139944878,0.0944701060708471
"9695","w_38_158.5",0.0309470981859077,0.101804991913472
"11043","w_43_141",0.0309442574613668,0.114575601896875
"10296","w_40_209.5",0.0309423649726706,0.0885365360924515
"6079","w_25_200",0.0309418479921477,0.0844010061444213
"13566","w_52_269.5",0.030939779303344,0.0946320628666764
"477","w_6_252.5",0.0309365038454664,0.0510087322857847
"9744","w_38_205.5",0.0309330070269771,0.0859022639365293
"1648","w_10_206.5",0.0309292254887508,0.077034239975266
"15542","w_60_186.5",0.0309287182433814,0.0932901707429879
"13968","w_54_151.5",0.0309252375014784,0.112134366298612
"8113","w_32_239.5",0.0309243485991832,-0.0901826707731678
"2234","w_12_189.5",0.0309203793502189,0.0759980123018771
"8647","w_34_215.5",0.0309193995074094,0.0891931284632665
"6948","w_28_209.5",0.0309184320899994,0.0825188567600149
"8105","w_32_231.5",0.0309143420023515,-0.0938613955396574
"10490","w_41_131",0.0309135200143128,0.106618501801237
"3416","w_16_174.5",0.030913449053669,0.0808468632998364
"9226","w_36_236.5",0.0309132317302544,-0.0938040587896651
"14005","w_54_188.5",0.0309128664708538,0.0917122812767108
"14778","w_57_187",0.0309119539897649,0.0928770019322117
"10214","w_40_128.5",0.0309117713716445,0.105383469429676
"2626","w_13_271",0.0309108694903039,-0.0882555223467569
"9941","w_39_129",0.0309092070316108,0.105494308955964
"14346","w_55_270",0.0309074022856505,0.0950435810752205
"6700","w_27_243",0.0309065341753421,-0.0828392325652986
"6359","w_26_193.5",0.0309046653182459,0.0834350752651824
"10572","w_41_212",0.0309030813815008,0.0894941434281621
"13694","w_53_137",0.0309006453210657,0.114059513260526
"4870","w_21_156",0.0308961739893747,0.0941343155567684
"3377","w_16_139.5",0.0308938921405113,0.0902299513484918
"2082","w_11_50",0.0308935188535449,0.200056708030842
"8925","w_35_215",0.03089305444426,0.0887629276106191
"8866","w_35_160",0.0308882100802422,0.0992099943752454
"6080","w_25_201",0.0308858504403692,0.0829337819872071
"7219","w_29_197",0.0308851518450536,0.0846261602384696
"160","w_5_244",0.0308816047595157,-0.06491517120184
"8711","w_34_273.5",0.0308805692923844,0.0934884626542425
"8297","w_33_150",0.0308797017337186,0.103084907634347
"5230","w_22_218.5",0.0308764082912516,0.0812072536928771
"6953","w_28_213.5",0.0308730238262478,0.0850203824136871
"9747","w_38_208.5",0.0308710003301186,0.0864086955117771
"15287","w_59_185",0.0308706428058032,0.0929119599395938
"9426","w_37_165",0.030866513081107,0.0967467551748263
"9743","w_38_204.5",0.03086370964936,0.0846166847264899
"3108","w_15_165",0.0308611391564159,-0.0903793216437221
"14489","w_56_155.5",0.0308604232253192,0.109003607687129
"2883","w_14_232.5",0.0308523828456367,-0.0790447162092213
"8843","w_35_137",0.0308519964846812,0.107702425462685
"15373","w_59_271",0.0308518534312457,0.0952337772935145
"3747","w_17_205",0.0308490622620028,0.0795801120286863
"1345","w_9_207",0.0308463458087976,0.0745592385758072
"6015","w_25_142",0.0308433099481509,0.0984903839631461
"5822","w_24_229.5",0.0308432694162326,-0.0893283721106676
"8088","w_32_216.5",0.030842899934208,0.088914185384245
"9266","w_36_272.5",0.0308411187178522,0.0938482921087912
"687","w_7_164",0.0308355454853754,-0.0793010985356768
"12111","w_47_135",0.0308347597448346,0.11005937372891
"7267","w_29_240",0.0308315995562639,-0.0873316171814348
"14766","w_57_175",0.0308290135563215,0.0952214245961017
"14283","w_55_207",0.0308284672090441,0.0917493539119398
"12959","w_50_188.5",0.0308282758435737,0.0900199944189078
"6385","w_26_217.5",0.03082802724206,0.0855844309631505
"12927","w_50_156.5",0.030826902236972,0.105745500392931
"15007","w_58_160.5",0.0308243282060289,0.103398642242255
"12514","w_48_269.5",0.0308233132261286,0.0931910770975538
"13764","w_53_207",0.0308166999055476,0.0914411331047218
"15261","w_59_159",0.0308155184199707,0.104785082341081
"2544","w_13_197",0.0308153830324894,0.0732447715391895
"15514","w_60_158.5",0.0308133113622286,0.105768040915222
"103","w_5_192",0.0308130100257671,0.0622162586689234
"12146","w_47_170",0.03081205596725,0.0932605754234733
"3283","w_15_51",0.0308100912762768,0.209638733076478
"421","w_6_201.5",0.030808622951414,0.0714665805905247
"8994","w_35_278",0.0308079696718192,0.0951300275200759
"9703","w_38_166.5",0.0308079267614205,0.0955286718710107
"2684","w_13_50",0.0308058492096696,0.201819983810914
"12121","w_47_145",0.0308041566641981,0.114033841526236
"4645","w_20_217.5",0.0308026478702338,0.0778478706941085
"8946","w_35_234",0.0308018189392145,-0.0939313698566065
"3876","w_17_50",0.0308014184728583,0.214118216146163
"15506","w_60_150.5",0.0307957859636423,0.112601752586612
"7738","w_31_154",0.0307948428123473,0.0994519645370277
"15174","w_58_72.5",0.0307918051491802,0.122252591665864
"2375","w_12_42.5",0.0307889469737614,0.224118202255869
"13042","w_50_269.5",0.030787967248856,0.0931014227093245
"9998","w_39_186",0.0307870670488517,0.087505679334837
"10489","w_41_130",0.0307833899135678,0.104853577493264
"8368","w_33_216",0.0307833049075908,0.0883825956354217
"10491","w_41_132",0.0307826466146941,0.106052848300489
"11113","w_43_211",0.0307819554562255,0.0886048379183267
"10760","w_42_129.5",0.0307818531990282,0.104654653157143
"5805","w_24_213.5",0.0307804982099789,0.0818271606776122
"10272","w_40_186.5",0.0307801395683943,0.0882317969493164
"10362","w_40_269.5",0.0307784815052904,0.0924210769436062
"5516","w_23_214",0.0307743911893381,0.08133922631717
"13304","w_51_269",0.0307738959577591,0.0932538797615448
"14520","w_56_186.5",0.0307732389052296,0.0921298094100339
"6672","w_27_218",0.0307721458128525,0.08571356732605
"137","w_5_223",0.0307698258736878,-0.0593974097486223
"488","w_6_262.5",0.030766134712225,-0.0650012953039481
"2469","w_13_129",0.0307643901260537,0.0924811895390749
"14086","w_54_269.5",0.0307640656535515,0.0939728420949293
"3281","w_15_49",0.0307638187884707,0.207341986521902
"13745","w_53_188",0.0307621406440273,0.0908387584504241
"9121","w_36_137.5",0.0307605681609935,0.1079809820468
"5145","w_22_140.5",0.0307599271425895,0.0946785048932033
"6302","w_26_141.5",0.0307556814877012,0.0995277386728567
"2003","w_11_253",0.0307525285346768,0.0583519476057398
"12182","w_47_206",0.0307508449906617,0.089294885007601
"9420","w_37_159",0.0307490505877341,0.0998721387867041
"15033","w_58_186.5",0.0307481117217135,0.0918490944190213
"8018","w_32_152.5",0.030747536817099,0.0992595363420536
"7240","w_29_216",0.0307462161031922,0.0867589194994156
"662","w_7_141",0.0307453590436216,0.0726840669507287
"9503","w_37_237",0.0307411813108852,-0.0926518645958354
"11313","w_44_141.5",0.0307369047791965,0.11364476544159
"1357","w_9_218",0.0307335593613182,0.0625629039999322
"2976","w_14_43.5",0.0307324166767999,0.223661821457562
"15540","w_60_184.5",0.030732192554183,0.0919872697353084
"7234","w_29_210",0.0307301767012499,0.0819919504810211
"7221","w_29_199",0.0307292059988559,0.0825146666769729
"10018","w_39_205",0.0307222174655138,0.0841547833700863
"7524","w_30_216.5",0.030722115141221,0.0871585089915985
"958","w_8_132.5",0.03071775080363,-0.0812010329744897
"821","w_7_286",0.0307160201134057,0.0614714839937406
"15517","w_60_161.5",0.0307142291369567,0.101818350691712
"11090","w_43_188",0.0307139621348153,0.0894240310542032
"12183","w_47_207",0.0307139205921715,0.0888735946083757
"5433","w_23_139",0.0307134217974935,0.0953686712191422
"9200","w_36_212.5",0.0307117718373567,0.0878021735953455
"12449","w_48_207.5",0.0307100935784997,0.0892377598355343
"6956","w_28_216.5",0.0307083635225571,0.0860801222721599
"14508","w_56_174.5",0.0307082322838745,0.0940098153212409
"3282","w_15_50",0.0307068172673273,0.204369103327271
"9477","w_37_213",0.0307056815266,0.0882756397917276
"14861","w_57_270",0.0307052312340249,0.0944445674485265
"8293","w_33_146",0.0307048576055858,0.104478973533497
"15022","w_58_175.5",0.0307017679362598,0.0947369297780623
"14264","w_55_188",0.0306953256264865,0.090665728828202
"12181","w_47_205",0.0306945975100887,0.0886085137146652
"9942","w_39_130",0.0306941502608016,0.104005256143082
"3109","w_15_166",0.0306918548053019,-0.0894189573431555
"14213","w_55_137",0.0306917294629832,0.112398918175104
"486","w_6_260.5",0.0306912695443503,0.0584057887435259
"194","w_5_275",0.0306903007704185,0.0704991212616389
"14470","w_56_136.5",0.0306897814864638,0.112039604294666
"15005","w_58_158.5",0.0306896155604252,0.103838130887299
"15260","w_59_158",0.0306882490350487,0.10483505003444
"5227","w_22_215.5",0.0306876836321964,0.0805904076800592
"14250","w_55_174",0.030687259759057,0.0937559746700715
"9143","w_36_159.5",0.0306861613166417,0.0983816722176148
"7800","w_31_210",0.0306843614340775,0.0833470163969188
"3571","w_16_42.5",0.0306819389734253,0.233023033106477
"4113","w_18_269.5",0.030678917166026,-0.0895810796427305
"12695","w_49_188",0.0306779457607779,0.0890862445436066
"14230","w_55_154",0.0306770144827547,0.107665908322592
"10763","w_42_132.5",0.0306766573467008,0.106687755302393
"7241","w_29_217",0.0306748929547648,0.0863804229160384
"11646","w_45_205",0.0306715140883178,0.0873080827753789
"8572","w_34_145.5",0.0306714887808603,0.10572682150161
"11878","w_46_169.5",0.0306711900580227,0.0927300077012213
"12413","w_48_171.5",0.030668495528607,0.092942231331665
"2611","w_13_258",0.030665533503124,0.0679379287003079
"7217","w_29_195",0.0306636500449395,0.083755414617022
"14521","w_56_187.5",0.0306622495189165,0.0907480644276983
"5475","w_23_177",0.0306594812013352,0.0800795158193861
"13542","w_52_246.5",0.0306584815620772,-0.0992848913408072
"2468","w_13_128",0.0306542269627892,0.0920657559373091
"6303","w_26_142.5",0.0306530395531979,0.09803927672143
"10835","w_42_204.5",0.0306525520465246,0.0850470096400096
"12978","w_50_207.5",0.0306453805182502,0.0896166330490982
"9748","w_38_209.5",0.0306433823447018,0.0855923732829169
"11852","w_46_143.5",0.030640223466629,0.113116784006267
"5226","w_22_214.5",0.0306389266713025,0.0801239390989453
"5809","w_24_217.5",0.0306364873061287,0.0838946889557681
"13222","w_51_188",0.0306285593834139,0.0890727801569704
"6653","w_27_200",0.0306240914947813,0.082516238437549
"13691","w_53_134",0.0306197822820199,0.108673606280252
"9260","w_36_267.5",0.0306185657596673,0.0890901540961953
"1929","w_11_186",0.0306184643681638,0.0736483002751019
"3869","w_17_43",0.0306155719122683,0.233397051105593
"560","w_6_49.5",0.0306135776774178,0.181491570463774
"5435","w_23_140",0.0306130767376224,0.0951470365323851
"9504","w_37_238",0.030613063191035,-0.0911261036859538
"14777","w_57_186",0.0306125134627299,0.0911248507683976
"13171","w_51_137",0.0306122059055947,0.111502989453934
"9970","w_39_158",0.0306107155197497,0.0999714503659398
"2906","w_14_253.5",0.0306098025509383,0.0617892749684057
"13804","w_53_247",0.0306058618620287,-0.0994273706368674
"8869","w_35_163",0.03060200792374,0.0938945687310579
"5630","w_23_48",0.0306017827970345,0.235805281263767
"4646","w_20_218.5",0.0305981812059043,0.0761158406383285
"15262","w_59_160",0.0305968126967345,0.102336880297237
"5791","w_24_200.5",0.0305937104905595,0.0809059721229021
"8001","w_32_135.5",0.0305921691696504,0.102360156701176
"8575","w_34_148.5",0.0305859053379473,0.103644251520644
"6589","w_27_142",0.0305829735277424,0.0991771566073404
"10090","w_39_270",0.0305817879856877,0.091501352719112
"3276","w_15_44",0.0305806374069411,0.224137538464418
"9666","w_38_129.5",0.030576898851541,0.102919832902517
"13429","w_52_133.5",0.0305766841518924,0.107584422206584
"15288","w_59_186",0.03057651505015,0.0907974344062722
"7551","w_30_240.5",0.0305733878026244,-0.085431545362143
"11965","w_46_253.5",0.0305712964542989,-0.0951692899427306
"4848","w_21_136",0.0305694371007187,0.0931412687629827
"4559","w_20_139.5",0.0305683206093678,0.092379265745004
"10546","w_41_187",0.0305670039703825,0.0879724158547815
"8714","w_34_276.5",0.030564367804546,0.0923013589692575
"15263","w_59_161",0.030562836499947,0.101038586857847
"13190","w_51_156",0.0305552805802169,0.104370987389326
"3729","w_17_189",0.0305549345984005,0.0776305036238086
"4322","w_19_190",0.0305541363230893,0.0767774971578046
"5520","w_23_218",0.0305502879776094,0.0814415542329523
"12679","w_49_172",0.0305490255055951,0.0927484468951854
"5228","w_22_216.5",0.0305483062257277,0.0807832372272936
"9979","w_39_167",0.0305478851285768,0.0926500953760048
"14004","w_54_187.5",0.0305461599895004,0.0897978854368533
"11107","w_43_205",0.030545479080231,0.08521018133287
"6671","w_27_217",0.0305436210473102,0.0845459394637676
"14064","w_54_247.5",0.0305427535277145,-0.0994403162958139
"6415","w_26_244.5",0.0305423418637789,-0.0788485279727513
"12412","w_48_170.5",0.0305423076382662,0.0916301471648605
"8715","w_34_277.5",0.0305370900640398,0.0927821629135576
"6646","w_27_194",0.0305342558811942,0.0824911950993268
"6128","w_25_245",0.0305339429509519,-0.0780309150156917
"14324","w_55_248",0.0305321990964958,-0.100463412710394
"15532","w_60_176.5",0.0305306969855206,0.0939703337631814
"11035","w_43_133",0.0305281387901293,0.106142045027841
"6094","w_25_214",0.0305269220416944,0.0813054392665383
"15278","w_59_176",0.0305202638321214,0.0933504036244639
"2242","w_12_196.5",0.0305184812414014,0.0700250437766239
"14263","w_55_187",0.0305171213896731,0.0899206443456141
"4466","w_19_50",0.0305166946578241,0.221050894997734
"3506","w_16_256.5",0.0305150994151511,0.0664052088740463
"6101","w_25_220",0.0305136618932865,0.0806940771120373
"9751","w_38_211.5",0.0305116996703657,0.0862210851776434
"3826","w_17_277",0.0305088650172608,0.0810730105267547
"3528","w_16_276.5",0.0305073074082415,0.0815107009411409
"5806","w_24_214.5",0.0305072224673627,0.0807605996927086
"2374","w_12_41.5",0.0305059854395152,0.230635111664514
"12398","w_48_156.5",0.0305059591324236,0.102503163615964
"8082","w_32_210.5",0.0305044951606807,0.0831182972416744
"9797","w_38_253.5",0.0305038254132562,-0.0885372068948713
"6957","w_28_217.5",0.0305037293121656,0.0847539275042834
"10026","w_39_212",0.030503071509409,0.0865980121099974
"4419","w_19_279",0.0304949290690956,0.0789582008283042
"3505","w_16_255.5",0.0304943572418122,0.0653766774004464
"13280","w_51_246",0.0304924902877427,-0.0972020270525666
"2974","w_14_41.5",0.0304888886225189,0.232929448419529
"5202","w_22_192.5",0.0304877943229159,0.0787269919967395
"8982","w_35_267",0.0304828723077754,0.087653802849414
"12958","w_50_187.5",0.0304796148962548,0.0881419006334941
"8573","w_34_146.5",0.0304788159471929,0.103909144260607
"13973","w_54_156.5",0.030478160684778,0.104573753945659
"14232","w_55_156",0.0304763037409785,0.105611328063739
"6936","w_28_198.5",0.0304762882396959,0.0807638870386449
"12164","w_47_188",0.0304722039096172,0.0873529683702266
"8360","w_33_209",0.0304710511320559,0.082005828296292
"10216","w_40_130.5",0.0304695100394655,0.102425736564335
"9427","w_37_166",0.0304679992257926,0.0935233181252296
"1040","w_8_207.5",0.0304620427091477,0.0704576034429477
"2567","w_13_218",0.0304607873139648,0.0656863537218677
"10770","w_42_139.5",0.0304604423280501,0.108870937111393
"14231","w_55_155",0.0304592792680634,0.105620073365715
"4937","w_21_217",0.0304589820857765,0.0781936230886382
"3745","w_17_203",0.0304575040374536,0.078506408005378
"1940","w_11_196",0.0304521415978957,0.0680036860058658
"13954","w_54_137.5",0.0304520016655661,0.110658756757872
"8852","w_35_146",0.0304482066462914,0.105087338263451
"9474","w_37_210",0.0304476364926674,0.0844372859271367
"12122","w_47_146",0.0304432835805747,0.110281517032745
"11329","w_44_157.5",0.0304432590801993,0.0993498039379343
"15032","w_58_185.5",0.0304424421530319,0.0900751973964248
"11305","w_44_133.5",0.0304420400303913,0.106081125090065
"4647","w_20_219.5",0.0304396589758464,0.0759457016630346
"10072","w_39_254",0.0304365279531782,-0.0888382784020808
"728","w_7_201",0.0304364965490943,0.0690267868925206
