"","namestmean","r2","es"
"1174","w_8_51.5",0.0566336331652528,0.266255496524845
"13039","w_50_266.5",0.056631414174954,0.513057215572796
"4469","w_19_53",0.0566057956049542,0.345362690467089
"14081","w_54_264.5",0.0565822859924795,0.53284589266605
"4761","w_20_52.5",0.0564033777072424,0.352046924716499
"1124","w_8_283.5",0.0563941890533149,0.293779960092649
"8477","w_33_50",0.0563935297208965,0.435667074093191
"2931","w_14_276.5",0.0563906839538117,0.397406796189727
"3260","w_15_303",0.0563723440571721,0.318561307799355
"5053","w_21_52",0.0563503075490125,0.35840138519563
"6201","w_25_42",0.0563295843254517,0.422747678699782
"11444","w_44_267.5",0.0562748805659732,0.494866337257664
"5334","w_22_42.5",0.0561753371898243,0.410002814198777
"30","w_5_126",0.056144955160271,0.217396450500625
"1145","w_8_302.5",0.0561417743154943,0.264926588469746
"13301","w_51_266",0.0561214354919771,0.515784979052793
"2686","w_13_52",0.0560978769208146,0.303115862329229
"7066","w_28_49.5",0.0560417522245643,0.40326570359904
"7013","w_28_268.5",0.056018558015197,0.445064536075073
"7070","w_28_53.5",0.055946432798489,0.39549001262693
"1771","w_10_42.5",0.0559311507028852,0.335243488248793
"534","w_6_303.5",0.0559141992765732,0.251222134443574
"2986","w_14_53.5",0.0559132222244957,0.302862948957933
"8756","w_34_50.5",0.0559062044858827,0.43625820556283
"1399","w_9_256",0.0558884329165884,0.263634370716262
"1433","w_9_287",0.0558877851247803,0.300944717559378
"338","w_6_126.5",0.0558751522717021,0.229261252710907
"7916","w_31_50",0.0558371642397892,0.420114941574309
"6786","w_27_54",0.0558083585386874,0.388291950028989
"6203","w_25_44",0.0557970691664028,0.416107313524524
"14340","w_55_264",0.05577886250824,0.534028154304823
"10904","w_42_267.5",0.0556464833207986,0.485177591213878
"1886","w_11_147",0.0556412778363105,0.240498646475646
"1451","w_9_303",0.0556352471333649,0.268714701453818
"6442","w_26_269.5",0.0556283623771343,0.435845453569071
"840","w_7_303",0.0555939837169148,0.255682668608443
"14855","w_57_264",0.055536607226262,0.544118605704059
"7628","w_30_44.5",0.0555356334289728,0.423761307244215
"9258","w_36_265.5",0.0555140474124008,0.44008966098719
"6491","w_26_45.5",0.0554897066511953,0.402146407915637
"3823","w_17_274",0.0554718122394328,0.424704693889729
"2028","w_11_276",0.0554708166176885,0.374601408102806
"7305","w_29_275",0.0554633148168859,0.490281901049354
"4123","w_18_278.5",0.0554560031767822,0.407405071300548
"1923","w_11_180",0.0553662385727051,0.260629911735609
"2360","w_12_303.5",0.0553584543883555,0.294583040253577
"6736","w_27_276",0.0553107841455784,0.482922454897221
"1498","w_9_7",0.0552913852523809,0.326358642003927
"6784","w_27_52",0.0552713996009488,0.391510506442425
"7352","w_29_51",0.0552708986694039,0.404958885973473
"2974","w_14_41.5",0.0552541408960343,0.360977641716369
"841","w_7_304",0.0552437477969419,0.257173469293396
"6488","w_26_42.5",0.055185321458938,0.423866276314428
"7068","w_28_51.5",0.0551669141331258,0.396778010308842
"4419","w_19_279",0.0551410246938444,0.407434408437411
"8422","w_33_265",0.055139103581482,0.427938009870304
"15366","w_59_264",0.0551290271178708,0.545146905266416
"1146","w_8_303.5",0.0550819280331732,0.260715827083823
"248","w_5_44",0.055080276158757,0.268060622158897
"7911","w_31_45",0.0550372053396987,0.425877374803767
"2526","w_13_180",0.055034423122139,0.266662131069558
"7348","w_29_47",0.0549543688089915,0.411504847975973
"7350","w_29_49",0.0549398955207802,0.405761225524498
"11712","w_45_267",0.0548747002271219,0.48740138291515
"1579","w_10_143.5",0.0548495595913602,0.243563428190946
"6445","w_26_271.5",0.0548205629337133,0.442060946483929
"13562","w_52_265.5",0.0548082169193713,0.514624133870176
"1314","w_9_179",0.0547977972156181,0.242358289797055
"1007","w_8_177.5",0.054771888704537,0.22744200350496
"1702","w_10_255.5",0.0547106177708926,0.264936554491677
"2930","w_14_275.5",0.0547084394055243,0.409024800775852
"6210","w_25_51",0.0546689844335009,0.377486155249994
"6782","w_27_50",0.054661789817035,0.392003325077839
"6496","w_26_50.5",0.0546448094623492,0.383917916332031
"1194","w_8_7.5",0.0546361842515792,0.31105785549325
"6162","w_25_276",0.0545904047028598,0.461824396246763
"7021","w_28_275.5",0.0544784847187054,0.485931737078587
"6444","w_26_270.5",0.0544716675320605,0.434274846485592
"8479","w_33_52",0.0544674971418602,0.4113911550822
"7296","w_29_267",0.0544066429887214,0.434030726321152
"665","w_7_144",0.0543375622514881,0.224674668116696
"6490","w_26_44.5",0.0543342963076923,0.40696912118744
"1008","w_8_178.5",0.0543184586253096,0.231416569694647
"1618","w_10_179.5",0.0542975584509723,0.249989669222228
"5633","w_23_51",0.0542961626601085,0.36721637184428
"2824","w_14_179.5",0.0542488966099633,0.270061896739214
"670","w_7_149",0.0541603353746044,0.214579110008604
"2631","w_13_276",0.0541507419067201,0.390171820066713
"8757","w_34_51.5",0.0541192947398847,0.417899632939812
"10632","w_41_267",0.0541095925318775,0.470406632206155
"5343","w_22_51.5",0.0540688870784766,0.358403025585624
"6489","w_26_43.5",0.0539520452033109,0.415402991252388
"889","w_7_7",0.0539347632287909,0.295376787835146
"3228","w_15_274",0.0538837003703823,0.417596485182623
"5624","w_23_42",0.0538607075431138,0.407476540100118
"2114","w_11_8",0.0538452128913766,0.360548024394845
"1430","w_9_284",0.0538228425742316,0.291619919891461
"5924","w_24_53.5",0.0538144863082738,0.368494086127334
"839","w_7_302",0.0537919558955009,0.256044095605409
"11979","w_46_266.5",0.0537794514134298,0.48437393630887
"5583","w_23_275",0.0537175833992329,0.444329024546082
"1183","w_8_6.5",0.0536873278351127,0.306812743733749
"5636","w_23_54",0.0536630779491106,0.362112876922244
"1581","w_10_145.5",0.0536494670043636,0.23386362229813
"396","w_6_179.5",0.0536452936440851,0.228299778492244
"5873","w_24_275.5",0.0536249396967491,0.453283608525371
"5346","w_22_54.5",0.0536103542999691,0.355306540467023
"14597","w_56_263.5",0.0535939998586393,0.528291083280524
"1312","w_9_177",0.0535228504322031,0.2345158414876
"3582","w_16_53.5",0.0535033316187105,0.316841835685277
"10359","w_40_266.5",0.053496479794415,0.458286030268718
"5292","w_22_274.5",0.0534949663023186,0.432880717803398
"1703","w_10_256.5",0.0534614567133401,0.259302227082246
"1620","w_10_180.5",0.0534114882131629,0.25314471765958
"7304","w_29_274",0.0533814380338126,0.471195784223326
"1888","w_11_149",0.0533761983233834,0.235621001904956
"1317","w_9_181",0.053361540862739,0.256432826000284
"7578","w_30_265.5",0.0532755489055045,0.422374989557514
"175","w_5_258",0.0532750710684977,0.222824919848904
"4762","w_20_53.5",0.0531983486789575,0.340499715864396
"226","w_5_303",0.0531634716522068,0.239543105204415
"5344","w_22_52.5",0.053163052358731,0.353108246351968
"605","w_6_9.5",0.0531404502820072,0.322526750569636
"533","w_6_302.5",0.0530959123789354,0.245711698261081
"8980","w_35_265",0.0530928195563309,0.425283165271039
"5054","w_21_53",0.0530887692887103,0.346777482928832
"705","w_7_180",0.0530706989879967,0.236775995560606
"5043","w_21_42",0.053046556323226,0.39324093537436
"93","w_5_183",0.0530368610359618,0.264073975607779
"10085","w_39_266",0.053023605337963,0.447575720138899
"7860","w_31_265",0.0530062534281237,0.417226792181453
"2006","w_11_256",0.0530004988791368,0.262864337347925
"1434","w_9_288",0.0529623785333028,0.287706887656321
"12511","w_48_266.5",0.0528803816718745,0.481356683942104
"6777","w_27_45",0.0528480478280848,0.401636104998199
"7351","w_29_50",0.0528150529303042,0.396764819570229
"1009","w_8_179.5",0.0527768170048708,0.233600252542105
"6776","w_27_44",0.0527242953861357,0.407315130182803
"5347","w_22_55.5",0.052703906469743,0.351541394811818
"7295","w_29_266",0.0526826068415851,0.420764590008799
"703","w_7_179",0.0526599657762573,0.223513774718519
"8199","w_32_52.5",0.0526235978518494,0.396825268185727
"7630","w_30_46.5",0.0525997219389932,0.411283642438471
"2084","w_11_52",0.0525125885395492,0.276066482862064
"8755","w_34_49.5",0.0524969319454217,0.424593761388093
"256","w_5_51",0.0524511708897758,0.230649760773753
"4414","w_19_274",0.05242118062777,0.41385546879611
"1432","w_9_286",0.0523257915125733,0.293801020433613
"2005","w_11_255",0.052282779675222,0.258585577343872
"6498","w_26_52.5",0.0521937333530703,0.376819673159651
"2189","w_12_148.5",0.0521768210814255,0.236898701101519
"1316","w_9_180",0.0521687316420161,0.241391136160434
"9034","w_35_50",0.0521672492844787,0.425707860540062
"7349","w_29_48",0.0521419023201932,0.398437255478591
"2188","w_12_147.5",0.0521342841663034,0.236304725883425
"7019","w_28_273.5",0.0521293997175246,0.460104656745872
"11174","w_43_267",0.0521269860755729,0.468514912230514
"2074","w_11_42",0.0521241735473688,0.329781207289198
"1011","w_8_180.5",0.052110340202401,0.244161073157617
"7919","w_31_53",0.0520322665193175,0.385943825758872
"1094","w_8_256.5",0.0520322354393029,0.249288293934484
"6775","w_27_43",0.0520219727923891,0.411798945066463
"1812","w_10_8.5",0.051971816608676,0.34070926871139
"6212","w_25_53",0.0519676607418612,0.369042145833999
"6733","w_27_273",0.0519203640441592,0.449791846320356
"5000","w_21_274",0.0519153247179586,0.419250635883588
"7633","w_30_49.5",0.0518713907280121,0.399464692881136
"824","w_7_289",0.0518390113648453,0.275933146528671
"2374","w_12_41.5",0.0517573733915849,0.332368510258291
"842","w_7_305",0.0517414333405924,0.25784782208965
"7637","w_30_53.5",0.0516869540199337,0.378285784353105
"2225","w_12_180.5",0.0516421138631338,0.255309277979218
"11904","w_46_195.5",0.0516253737753554,0.376475555188051
"2961","w_14_303.5",0.0516134018638588,0.296562319742483
"13561","w_52_264.5",0.0515602985409125,0.494924689398277
"3126","w_15_181",0.0515216063524677,0.265431799330937
"1128","w_8_287.5",0.0515132271229684,0.276010375838659
"7012","w_28_267.5",0.0514922068785657,0.421644197096134
"6156","w_25_270",0.051423695319521,0.417289138683816
"5922","w_24_51.5",0.0513941708090532,0.361719664967364
"90","w_5_180",0.0513867454431196,0.225463222327373
"9810","w_38_265.5",0.0513802345698041,0.432205880751507
"7067","w_28_50.5",0.0513562600731818,0.38515711248512
"7061","w_28_44.5",0.0513403693828431,0.401979433389736
"6446","w_26_272.5",0.0513086163655991,0.436249146340505
"11637","w_45_196",0.0512976332224676,0.373082834496773
"6497","w_26_51.5",0.0512726826486612,0.371545680290628
"6783","w_27_51",0.0512690735288779,0.377322368048398
"516","w_6_288.5",0.0511929077858955,0.266355716371778
"5912","w_24_41.5",0.051182163247795,0.399306922933427
"7912","w_31_46",0.051155004547581,0.410857458942466
"2307","w_12_255.5",0.0511535621379874,0.258368355948876
"5634","w_23_52",0.0511060937310523,0.353156576033682
"7060","w_28_43.5",0.051064119271211,0.405258147833416
"3423","w_16_180.5",0.0510289345518363,0.268611443579912
"645","w_7_126",0.0510038540157057,0.22968623273878
"1012","w_8_181.5",0.0509959931373704,0.25431680527736
"3855","w_17_303",0.0509328068988714,0.313788883861423
"11443","w_44_266.5",0.0509038984388579,0.46222186847569
"3868","w_17_42",0.0508965856072645,0.358094954710719
"702","w_7_178",0.0508819766129073,0.213422231134038
"536","w_6_305.5",0.0508792356453173,0.249936329263498
"5333","w_22_41.5",0.050850715225167,0.39148264748894
"8196","w_32_49.5",0.050841975409288,0.406701877305297
"2823","w_14_178.5",0.0508059321826534,0.270074029054476
"5638","w_23_56",0.0507704437232219,0.344654325250162
"13821","w_53_264",0.0507401423668972,0.495529980268938
"6441","w_26_268.5",0.0507261775098868,0.414660496114365
"10903","w_42_266.5",0.0506786878373778,0.454692591877038
"4458","w_19_42",0.0506445549522434,0.367699368663871
"8141","w_32_264.5",0.0506444853728759,0.403179808055646
"265","w_5_6",0.0506263781808697,0.251205269072386
"12775","w_49_266",0.0506211981051488,0.476041789171465
"9033","w_35_49",0.0506168894909215,0.4252356252549
"1431","w_9_285",0.0506153269828366,0.289758700255449
"15619","w_60_263.5",0.0505859092968789,0.525517273143356
"7910","w_31_44",0.0505581165273439,0.407831643404226
"176","w_5_259",0.0505363892590489,0.209732028406941
"400","w_6_182.5",0.0505311985956863,0.249485053793616
"398","w_6_180.5",0.0504636377561153,0.23300217863107
"9310","w_36_49.5",0.0504398103474319,0.42717424884413
"337","w_6_125.5",0.0503774352917423,0.218310060902785
"1883","w_11_144",0.0503005719938491,0.234815481322133
"1093","w_8_255.5",0.0502389575548687,0.241209181939831
"8191","w_32_44.5",0.050233455339064,0.410310081860165
"13038","w_50_265.5",0.0501745054827716,0.478750840161776
"2385","w_12_52.5",0.0501544332743837,0.276491888752075
"12172","w_47_196",0.0501467521908141,0.370377495387347
"10631","w_41_266",0.0501375548004405,0.443733079302502
"1205","w_8_8.5",0.0501337462337385,0.308989858960796
"2929","w_14_274.5",0.0501001724157519,0.397709331490289
"1755","w_10_303.5",0.0500624497096307,0.261968881987654
"8758","w_34_52.5",0.0500247137294942,0.392318790821259
"6487","w_26_41.5",0.0500233500309348,0.401021341128615
"6727","w_27_268",0.0499982771382124,0.414248551515612
"6157","w_25_271",0.0499849011848014,0.413539581357623
"14080","w_54_263.5",0.0499716883452738,0.496305915636712
"88","w_5_179",0.0499521080644328,0.20821672370354
"11711","w_45_266",0.0499485427827892,0.460065941809794
"298","w_5_9",0.0499155115418495,0.285277673444264
"2826","w_14_180.5",0.0499102358161347,0.25589435805445
"9035","w_35_51",0.0499067502305622,0.407947869215313
"870","w_7_52",0.0498811307247182,0.238450639629438
"7345","w_29_44",0.0498365867042146,0.400512760228858
"6787","w_27_55",0.0498250431727101,0.354434158902587
"11905","w_46_196.5",0.0498152169638413,0.367079280439941
"9036","w_35_52",0.0498086944500777,0.399057481896122
"2523","w_13_178",0.0497531944676421,0.262007221518551
"10358","w_40_265.5",0.0497330601685062,0.434186988002264
"1884","w_11_145",0.0497297121457841,0.231757677683023
"8192","w_32_45.5",0.0497240382982916,0.408866134343331
"706","w_7_181",0.049670193640708,0.241767942926448
"7632","w_30_48.5",0.0495919363561417,0.390859102320954
"2221","w_12_177.5",0.0495757288236801,0.25527661383699
"5635","w_23_53",0.0495719082433702,0.347549488743744
"1924","w_11_181",0.0495558388587156,0.247754191372401
"11173","w_43_266",0.0495539240317843,0.44939700160111
"12171","w_47_195",0.0494899754607155,0.374164252116082
"6501","w_26_55.5",0.0494677441994441,0.347612637711155
"4174","w_18_53.5",0.049461895441007,0.315785696479062
"6158","w_25_272",0.0494508210385409,0.420190137235127
"6154","w_25_269",0.0494491447245362,0.405414762860888
"9037","w_35_53",0.0494305953336763,0.395605395589688
"11368","w_44_196.5",0.0494297833992486,0.366026583600903
"3125","w_15_180",0.0494150787737763,0.25928450657945
"9591","w_37_54",0.0493872682120766,0.411090955497493
"7020","w_28_274.5",0.0493703477740089,0.453569650109963
"2308","w_12_256.5",0.0493669782334825,0.260805390066549
"5345","w_22_53.5",0.0493575439577418,0.341093543947129
"12245","w_47_266",0.0493498093325293,0.462819647118643
"1400","w_9_257",0.0493194476287673,0.243483511565364
"5055","w_21_54",0.0493046024596911,0.334709985647967
"1585","w_10_149.5",0.0492994016506541,0.22015824300015
"2386","w_12_53.5",0.0492968837281943,0.260103127718525
"50","w_5_144",0.0492896978695396,0.199736100232854
"9309","w_36_48.5",0.0492510443637731,0.42338162292314
"11636","w_45_195",0.0492502873827919,0.367463581197197
"9313","w_36_52.5",0.0492190861405386,0.402101053761762
"9865","w_38_53.5",0.0492020575232764,0.417407827299674
"2007","w_11_257",0.0491796085507107,0.2556943181237
"6215","w_25_56",0.0491721006330967,0.340366983172549
"1164","w_8_42.5",0.0491634736061625,0.292446696495396
"10141","w_39_55",0.0491463558829478,0.420537028906464
"9586","w_37_49",0.0491369618969235,0.425576357943527
"6774","w_27_42",0.0491355061997751,0.402475378551051
"4118","w_18_273.5",0.0491088275880178,0.39706517032145
"10902","w_42_265.5",0.0491012058459253,0.439533590405001
"511","w_6_283.5",0.0490447136724325,0.257486689735558
"1398","w_9_255",0.0490006592656947,0.241680500541399
"1452","w_9_304",0.0489879928932752,0.253797388545892
"395","w_6_178.5",0.0489866374444157,0.204189243346832
"6449","w_26_275.5",0.0489752602693336,0.445438367329482
"7011","w_28_266.5",0.0489725289946883,0.403434166675042
"13300","w_51_265",0.0489655807742303,0.47769894250491
"10413","w_40_54.5",0.0489448766920902,0.426275097908196
"9866","w_38_54.5",0.0489409003339191,0.413919724611054
"2103","w_11_7",0.0488895691425861,0.332001309040168
"11367","w_44_195.5",0.0488734967347271,0.363819251356944
"15110","w_58_263.5",0.0488659913020795,0.505467817191194
"1621","w_10_181.5",0.0488659760334718,0.248800578667851
"92","w_5_182",0.048848176392035,0.232737256139202
"3558","w_16_303.5",0.0488283809493121,0.299661542825706
"10630","w_41_265",0.0487684884049522,0.430900698308174
"7355","w_29_54",0.0487627716444978,0.363652651613027
"561","w_6_5.5",0.0487600467992759,0.258725291073407
"10140","w_39_54",0.0487445848019629,0.419873979673933
"11442","w_44_265.5",0.0486706596769023,0.447962933921295
"1","w_5_10",0.0486563115831605,0.305412821878634
"1885","w_11_146",0.0486056662241322,0.226063525360284
"8701","w_34_264.5",0.0484662571747627,0.401020199395056
"7071","w_28_54.5",0.0484623009154158,0.356259290168185
"976","w_8_149.5",0.0484212449740522,0.207482163960785
"9314","w_36_53.5",0.0484126839921555,0.398897591419789
